Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
2189,Merlin Röhl,de GER,"MF,FW",Freiburg,de Bundesliga,21-283,2002,22,17,1397,15.5,2,4,6,2,0,0,3,1,2.0,2.0,2.3,4.3,42,33,81
2190,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,29-092,1995,24,22,2006,22.3,0,0,0,0,0,0,6,0,0.4,0.4,0.1,0.5,7,82,2
2191,Simone Romagnoli,it ITA,DF,Frosinone,it Serie A,34-064,1990,27,24,2193,24.4,1,1,2,1,0,0,6,0,1.1,1.1,0.4,1.5,2,43,2
2192,Carlos Romero,es ESP,DF,Villarreal,es La Liga,22-167,2001,7,2,262,2.9,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,6,6,21
2193,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,25-352,1998,26,26,2160,24.0,4,0,4,4,0,0,5,1,1.6,1.6,0.4,2.0,29,152,4
2194,Luka Romero,ar ARG,"FW,MF",Milan,it Serie A,19-147,2004,4,0,88,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,3,7
2195,Luka Romero,ar ARG,FW,Almería,es La Liga,19-147,2004,6,3,247,2.7,2,0,2,2,0,0,0,0,0.4,0.4,0.1,0.5,5,7,13
2196,Oriol Romeu,es ESP,MF,Barcelona,es La Liga,32-202,1991,23,10,780,8.7,0,1,1,0,0,0,4,0,0.7,0.7,1.3,2.0,8,58,3
2197,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,29-128,1994,10,10,851,9.5,0,0,0,0,0,0,2,0,0.6,0.6,0.8,1.4,19,73,10
2198,Frank Ronstadt,de GER,"DF,MF",Darmstadt 98,de Bundesliga,26-267,1997,4,0,76,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,2,4
2199,Marten de Roon,nl NED,"MF,DF",Atalanta,it Serie A,33-015,1991,26,26,2340,26.0,0,5,5,0,0,0,10,0,0.4,0.4,1.1,1.5,23,158,19
2200,Unai Ropero,es ESP,MF,Alavés,es La Liga,22-145,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
2201,Vitor Roque,br BRA,FW,Barcelona,es La Liga,19-045,2005,10,1,221,2.5,2,0,2,2,0,0,3,1,2.5,2.5,0.0,2.5,9,1,18
2202,Pablo Rosario,nl NED,"DF,MF",Nice,fr Ligue 1,27-097,1997,24,15,1485,16.5,0,0,0,0,0,0,3,0,1.2,1.2,0.7,2.0,15,68,20
2203,Valentin Rosier,fr FRA,"DF,MF",Nice,fr Ligue 1,27-238,1996,3,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,3,5,2
2204,Joe Rothwell,eng ENG,MF,Bournemouth,eng Premier League,29-093,1995,11,3,386,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,20,3
2205,Anthony Rouault,fr FRA,DF,Stuttgart,de Bundesliga,22-320,2001,18,10,911,10.1,0,2,2,0,0,0,3,0,0.1,0.1,0.8,0.9,6,54,8
2206,Jérôme Roussillon,fr FRA,DF,Union Berlin,de Bundesliga,31-098,1993,22,7,693,7.7,0,1,1,0,0,0,2,0,0.3,0.3,0.4,0.7,9,36,27
2207,Nicolò Rovella,it ITA,MF,Lazio,it Serie A,22-131,2001,19,14,1170,13.0,0,1,1,0,0,0,5,0,0.6,0.6,0.4,1.0,20,48,10
2208,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,30-049,1994,25,25,2150,23.9,2,0,2,2,0,0,3,0,1.7,1.7,0.8,2.6,15,97,4
2209,Ruan,br BRA,DF,Sassuolo,it Serie A,24-311,1999,23,14,1310,14.6,0,0,0,0,0,0,5,1,0.5,0.5,0.6,1.1,5,28,3
2210,Pelly Ruddock Mpanzu,cd COD,MF,Luton Town,eng Premier League,30-271,1993,24,11,1056,11.7,0,0,0,0,0,0,1,0,0.6,0.6,0.4,1.0,10,33,15
2211,Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,31-041,1993,26,25,2246,25.0,1,0,1,1,0,0,7,0,1.3,1.3,1.2,2.4,16,72,1
2212,Fabian Rüdlin,de GER,MF,Freiburg,de Bundesliga,27-091,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
2213,Daniele Rugani,it ITA,DF,Juventus,it Serie A,29-259,1994,15,11,1021,11.3,2,0,2,2,0,0,2,0,1.6,1.6,0.4,2.0,2,37,2
2214,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,21-277,2002,27,24,2038,22.6,0,4,4,0,0,0,3,0,0.4,0.4,1.6,2.0,50,117,113
2215,Mário Rui,pt POR,DF,Napoli,it Serie A,32-322,1991,20,13,1116,12.4,0,2,2,0,0,0,5,0,0.1,0.1,1.9,2.0,32,87,56
2216,Aitor Ruibal,es ESP,"DF,FW",Betis,es La Liga,28-022,1996,17,10,972,10.8,2,1,3,2,0,0,4,0,0.8,0.8,1.3,2.1,22,53,50
2217,Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,28-010,1996,19,12,1024,11.4,1,2,3,1,0,0,3,0,1.9,1.9,1.0,2.9,13,66,36
2218,Sergio Ruiz,es ESP,MF,Granada,es La Liga,29-119,1994,27,22,1889,21.0,0,2,2,0,0,0,6,0,0.5,0.5,0.9,1.4,25,85,15
2219,Julian Ryerson,no NOR,DF,Dortmund,de Bundesliga,26-148,1997,17,17,1490,16.6,4,1,5,4,0,0,3,0,1.5,1.5,2.6,4.1,36,57,100
2220,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,31-253,1992,28,28,2520,28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,1,0
2221,José Sá,pt POR,GK,Wolves,eng Premier League,31-087,1993,29,29,2497,27.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0
2222,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,31-039,1993,6,6,537,6.0,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,19,26,18
2223,Emmanuel Sabbi,us USA,"MF,FW",Le Havre,fr Ligue 1,26-111,1997,24,13,1147,12.7,5,0,5,3,2,2,3,0,3.7,2.1,0.7,2.8,29,29,71
2224,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,31-091,1993,27,26,2187,24.3,0,0,0,0,0,0,5,0,0.7,0.7,1.8,2.5,66,79,91
2225,Marcel Sabitzer,at AUT,MF,Dortmund,de Bundesliga,30-027,1994,21,20,1673,18.6,2,2,4,2,0,0,3,1,2.4,2.4,1.7,4.1,34,101,58
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
2226,Falaye Sacko,ml MLI,DF,Montpellier,fr Ligue 1,28-348,1995,19,15,1382,15.4,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.5,38,63,42
2227,Umar Sadiq,ng NGA,FW,Real Sociedad,es La Liga,27-071,1997,25,12,1054,11.7,3,1,4,3,0,0,4,0,3.5,3.5,1.1,4.6,18,13,71
2228,Alexis Saelemaekers,be BEL,"FW,MF",Bologna,it Serie A,24-291,1999,24,17,1507,16.7,2,2,4,2,0,0,7,1,1.6,1.6,2.6,4.3,56,61,146
2229,Modibo Sagnan,ml MLI,DF,Montpellier,fr Ligue 1,24-365,1999,7,7,624,6.9,1,0,1,1,0,0,4,0,0.9,0.9,0.3,1.2,6,12,3
2230,Wesley Saïd,fr FRA,"FW,MF",Lens,fr Ligue 1,28-360,1995,23,10,898,10.0,6,1,7,6,0,0,1,0,5.2,5.2,0.7,5.9,13,22,82
2231,Théo Sainte-Luce,fr FRA,DF,Montpellier,fr Ligue 1,25-176,1998,6,3,346,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8,15,6
2232,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,22-221,2001,29,29,2402,26.7,14,8,22,9,5,5,3,0,12.5,8.6,8.5,17.0,129,103,433
2233,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,34-060,1990,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
2234,Ibrahim Salah,ma MAR,"FW,MF",Rennes,fr Ligue 1,22-227,2001,19,4,463,5.1,3,1,4,3,0,0,2,0,2.7,2.7,0.5,3.2,14,17,56
2235,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,31-303,1992,25,23,2055,22.8,17,9,26,12,5,7,2,0,17.9,12.2,10.0,22.2,82,123,276
2236,Amine Salama,fr FRA,FW,Reims,fr Ligue 1,23-270,2000,11,2,313,3.5,0,0,0,0,0,0,0,0,0.7,0.7,0.2,1.0,10,7,33
2237,Kike Salas,es ESP,DF,Sevilla,es La Liga,21-356,2002,16,13,1090,12.1,2,0,2,2,0,0,4,0,0.7,0.7,0.3,0.9,8,46,12
2238,William Saliba,fr FRA,DF,Arsenal,eng Premier League,23-020,2001,31,31,2790,31.0,2,1,3,2,0,0,4,0,1.5,1.5,0.2,1.7,14,124,5
2239,Mohammed Salisu,gh GHA,DF,Monaco,fr Ligue 1,24-362,1999,8,8,720,8.0,0,1,1,0,0,0,2,0,0.2,0.2,0.2,0.4,5,47,4
2240,Roland Sallai,hu HUN,"FW,MF",Freiburg,de Bundesliga,26-327,1997,22,17,1438,16.0,3,2,5,3,0,0,4,0,6.1,6.1,2.7,8.8,36,30,107
2241,Yoann Salmier,gf GUF,DF,Le Havre,fr Ligue 1,31-144,1992,15,13,1136,12.6,1,1,2,1,0,0,2,0,0.9,0.9,0.6,1.5,6,33,5
2242,Salvi,es ESP,MF,Rayo Vallecano,es La Liga,33-014,1991,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,2
2243,Lazar Samardzic,rs SRB,MF,Udinese,it Serie A,22-049,2002,27,21,1743,19.4,4,2,6,4,0,0,2,0,1.9,1.9,2.9,4.9,48,62,53
2244,Diadie Samassékou,ml MLI,MF,Cádiz,es La Liga,28-093,1996,2,0,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1
2245,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,28-093,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
2246,Mama Samba Baldé,gw GNB,"FW,MF",Lyon,fr Ligue 1,28-159,1995,17,4,524,5.8,1,2,3,1,0,0,1,0,3.2,3.2,1.2,4.4,20,10,67
2247,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,29-354,1994,29,29,2610,29.0,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,0,2,0
2248,Albert Sambi Lokonga,be BEL,MF,Luton Town,eng Premier League,24-174,1999,12,11,873,9.7,0,2,2,0,0,0,2,0,0.4,0.4,1.3,1.7,18,47,8
2249,Junior Sambia,fr FRA,"DF,MF",Salernitana,it Serie A,27-219,1996,12,4,547,6.1,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,12,29,21
2250,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,27-028,1997,4,3,152,1.7,1,0,1,1,0,0,1,1,0.1,0.1,0.1,0.1,0,4,0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
2251,Antonio Sanabria,py PAR,"FW,MF",Torino,it Serie A,28-040,1996,28,20,1793,19.9,5,0,5,3,2,2,2,0,9.0,7.4,1.4,8.8,18,52,101
2252,Marciano Sanca,gw GNB,"FW,MF",Almería,es La Liga,20-041,2004,6,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,3
2253,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,23-354,2000,27,22,1772,19.7,3,5,8,3,0,1,3,2,5.8,5.0,4.2,9.2,70,103,138
2254,Renato Sanches,pt POR,MF,Roma,it Serie A,26-239,1997,6,1,124,1.4,1,0,1,1,0,0,2,0,0.1,0.1,0.2,0.3,5,10,5
2255,Ricard Sánchez,es ESP,DF,Granada,es La Liga,24-051,2000,28,23,2070,23.0,3,0,3,3,0,0,7,0,0.7,0.7,1.8,2.5,42,72,91
2256,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,35-116,1988,18,4,521,5.8,2,3,5,1,1,1,0,0,2.3,1.5,2.0,3.5,11,35,32
2257,Antonio Sánchez,es ESP,MF,Mallorca,es La Liga,27-103,1997,23,18,1214,13.5,3,1,4,3,0,0,3,0,2.5,2.5,0.8,3.3,32,48,53
2258,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,27-306,1996,1,0,77,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,0
2259,Juanlu Sánchez,es ESP,DF,Sevilla,es La Liga,20-242,2003,21,10,1031,11.5,0,2,2,0,0,0,2,0,0.4,0.4,1.0,1.5,39,45,94
2260,Manu Sánchez,es ESP,DF,Celta Vigo,es La Liga,23-233,2000,24,18,1677,18.6,0,5,5,0,0,0,3,0,0.5,0.5,2.7,3.2,38,72,62
2261,Robert Sánchez,es ESP,GK,Chelsea,eng Premier League,26-147,1997,16,16,1433,15.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0
2262,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,eng Premier League,24-019,2000,3,0,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,10,4,5
2263,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,24-019,2000,10,8,671,7.5,1,1,2,1,0,0,0,0,0.7,0.7,2.3,2.9,43,42,82
2264,Alex Sandro,br BRA,DF,Juventus,it Serie A,33-078,1991,14,7,635,7.1,0,0,0,0,0,0,1,0,0.2,0.2,0.8,1.1,15,42,8
2265,Ibou Sané,sn SEN,"MF,FW",Metz,fr Ligue 1,19-016,2005,7,0,121,1.3,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,5,6,7
2266,Leroy Sané,de GER,FW,Bayern Munich,de Bundesliga,28-093,1996,26,25,2118,23.5,8,11,19,8,0,0,4,0,10.9,10.9,10.8,21.8,120,112,274
2267,Sadibou Sané,sn SEN,DF,Metz,fr Ligue 1,19-308,2004,10,5,486,5.4,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,5,12,8
2268,Arouna Sangante,sn SEN,DF,Le Havre,fr Ligue 1,22-001,2002,25,25,2237,24.9,0,0,0,0,0,0,6,0,0.6,0.6,1.0,1.6,17,92,21
2269,Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,eng Premier League,26-133,1997,15,13,995,11.1,0,0,0,0,0,0,6,0,0.6,0.6,0.3,0.9,5,42,7
2270,Morgan Sanson,fr FRA,MF,Nice,fr Ligue 1,29-239,1994,24,20,1659,18.4,0,3,3,0,0,0,2,0,2.0,2.0,3.6,5.6,51,64,86
2271,Nicola Sansone,it ITA,"FW,MF",Lecce,it Serie A,32-216,1991,21,4,646,7.2,1,2,3,1,0,0,3,0,1.7,1.7,1.0,2.8,14,27,60
2272,Baptiste Santamaria,fr FRA,MF,Rennes,fr Ligue 1,29-035,1995,26,18,1643,18.3,0,1,1,0,0,0,2,0,1.7,1.7,0.3,2.0,11,112,33
2273,Jesús Santiago,es ESP,MF,Getafe,es La Liga,19-324,2004,7,4,319,3.5,1,0,1,1,0,0,2,0,0.5,0.5,0.4,0.9,3,11,7
2274,Andrey Santos,br BRA,MF,Nott'ham Forest,eng Premier League,19-346,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0
2275,Andrey Santos,br BRA,MF,Strasbourg,fr Ligue 1,19-346,2004,5,3,304,3.4,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.7,3,14,5
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
2276,Tiago santos,pt POR,DF,Lille,fr Ligue 1,21-265,2002,24,21,1926,21.4,1,2,3,1,0,0,5,0,1.2,1.2,1.9,3.1,70,90,107
2277,Riccardo Saponara,it ITA,"FW,MF",Hellas Verona,it Serie A,32-114,1991,12,3,342,3.8,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,12,14,32
2278,Pablo Sarabia,es ESP,"MF,FW",Wolves,eng Premier League,31-338,1992,24,18,1519,16.9,4,7,11,2,2,2,3,0,5.2,3.6,5.7,9.3,38,101,119
2279,Amin Sarr,se SWE,"FW,MF",Lyon,fr Ligue 1,23-033,2001,3,1,98,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,3,1,8
2280,Amin Sarr,se SWE,"FW,MF",Wolfsburg,de Bundesliga,23-033,2001,12,1,306,3.4,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.5,3,8,20
2281,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,32-073,1992,2,1,106,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,2,4
2282,Ismaila Sarr,sn SEN,"FW,MF",Marseille,fr Ligue 1,26-048,1998,20,13,1269,14.1,3,4,7,3,0,0,1,0,2.5,2.5,2.4,4.9,44,29,137
2283,Mamadou Sarr,fr FRA,DF,Lyon,fr Ligue 1,18-228,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
2284,Martin Satriano,uy URU,FW,Brest,fr Ligue 1,23-053,2001,27,15,1354,15.0,3,4,7,3,0,0,4,0,4.9,4.9,2.7,7.6,20,27,82
2285,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,32-113,1991,28,28,2445,27.2,8,5,13,1,7,7,6,0,8.7,3.3,6.2,9.5,35,206,87
2286,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,33-096,1991,18,15,1314,14.6,0,0,0,0,0,0,6,1,0.3,0.3,0.1,0.4,13,54,2
2287,Sávio,br BRA,"MF,FW",Girona,es La Liga,20-003,2004,29,28,2353,26.1,8,7,15,8,0,0,5,0,4.4,4.4,6.1,10.5,141,66,291
2288,Saba Sazonov,ge GEO,DF,Torino,it Serie A,22-072,2002,12,2,356,4.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,0,8,0
2289,Joe Scally,us USA,DF,M'Gladbach,de Bundesliga,21-104,2002,27,22,1944,21.6,1,2,3,1,0,0,4,0,0.5,0.5,0.9,1.3,33,71,60
2290,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,20-124,2003,27,26,2130,23.7,0,3,3,0,0,0,2,0,1.2,1.2,1.0,2.2,22,93,22
2291,Gianluca Scamacca,it ITA,FW,Atalanta,it Serie A,25-103,1999,23,12,1087,12.1,8,3,11,8,0,0,1,0,4.8,4.8,1.2,6.0,17,24,119
2292,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,20-020,2004,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0
2293,Kevin Schade,de GER,"FW,MF",Brentford,eng Premier League,22-138,2001,5,3,257,2.9,1,0,1,1,0,0,0,0,0.7,0.7,0.4,1.1,3,9,18
2294,András Schäfer,hu HUN,"MF,DF",Union Berlin,de Bundesliga,25-000,1999,15,10,890,9.9,1,1,2,1,0,0,1,1,1.0,1.0,1.2,2.2,29,47,56
2295,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,32-115,1991,31,31,2713,30.1,3,1,4,3,0,0,4,0,2.4,2.4,0.7,3.1,25,117,20
2296,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,28-080,1996,14,9,797,8.9,5,0,5,4,1,1,1,0,4.6,3.9,1.0,4.8,7,11,70
2297,Stefan Schimmer,de GER,"MF,FW",Heidenheim,de Bundesliga,29-351,1994,14,0,140,1.6,0,1,1,0,0,0,0,0,0.5,0.5,0.9,1.4,1,1,12
2298,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,26-198,1997,25,25,2210,24.6,0,4,4,0,0,0,6,0,1.0,1.0,2.5,3.5,63,210,40
2299,Keven Schlotterbeck,de GER,DF,Bochum,de Bundesliga,26-351,1997,21,18,1645,18.3,3,1,4,3,0,0,8,0,1.3,1.3,0.5,1.9,5,68,9
2300,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,24-134,1999,27,27,2381,26.5,2,0,2,2,0,0,1,0,3.0,3.0,1.3,4.3,45,149,9
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
2301,Jeffrey Schlupp,gh GHA,"FW,MF",Crystal Palace,eng Premier League,31-112,1992,23,17,1296,14.4,1,2,3,1,0,0,1,0,1.8,1.8,2.2,3.9,19,29,42
2302,Romano Schmid,at AUT,MF,Werder Bremen,de Bundesliga,24-077,2000,27,24,2063,22.9,2,4,6,2,0,0,5,0,3.9,3.9,4.7,8.6,56,118,130
2303,Kenneth Schmidt,de GER,DF,Freiburg,de Bundesliga,21-315,2002,5,0,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,4,3
2304,Niklas Schmidt,de GER,MF,Toulouse,fr Ligue 1,26-043,1998,17,13,1077,12.0,1,0,1,1,0,0,4,0,1.0,1.0,1.5,2.5,18,91,33
2305,Benno Schmitz,de GER,DF,Köln,de Bundesliga,29-148,1994,17,10,882,9.8,0,1,1,0,0,0,3,0,0.1,0.1,0.2,0.3,20,55,35
2306,Fabian Schnellhardt,de GER,MF,Darmstadt 98,de Bundesliga,30-092,1994,7,2,213,2.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,5,14,9
2307,Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,24-306,1999,20,18,1515,16.8,2,1,3,2,0,0,2,0,1.1,1.1,1.1,2.1,11,51,27
2308,Marcel Schuhen,de GER,GK,Darmstadt 98,de Bundesliga,31-091,1993,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,5,0
2309,Perr Schuurs,nl NED,DF,Torino,it Serie A,24-139,1999,9,9,770,8.6,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.7,9,19,4
2310,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,28-354,1995,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0
2311,Alexander Schwolow,de GER,GK,Union Berlin,de Bundesliga,31-316,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
2312,Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,20-236,2003,17,8,741,8.2,1,1,2,1,0,0,2,0,0.5,0.5,0.8,1.3,16,33,21
2313,Simone Scuffet,it ITA,GK,Cagliari,it Serie A,27-318,1996,24,24,2160,24.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0
2314,Jérémy Sebas,mq MTQ,FW,Strasbourg,fr Ligue 1,20-365,2003,8,0,141,1.6,2,0,2,2,0,0,0,0,1.0,1.0,0.0,1.0,8,3,13
2315,Manuel Sebastián,es ESP,MF,Sevilla,es La Liga,19-261,2004,2,0,21,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0
2316,Demba Seck,sn SEN,MF,Torino,it Serie A,23-063,2001,9,5,425,4.7,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.5,23,12,25
2317,Demba Seck,sn SEN,"FW,MF",Frosinone,it Serie A,23-063,2001,9,3,272,3.0,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.7,10,8,19
2318,Aleksandar Sedlar,rs SRB,DF,Alavés,es La Liga,32-122,1991,11,11,946,10.5,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.3,6,26,1
2319,Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,23-314,2000,8,4,346,3.8,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,12,12,12
2320,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,23-314,2000,14,13,1131,12.6,0,1,1,0,0,0,5,1,0.1,0.1,0.7,0.7,16,33,3
2321,Nicolas Seiwald,at AUT,MF,RB Leipzig,de Bundesliga,22-345,2001,15,4,460,5.1,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,0,17,4
2322,Nikola Sekulov,it ITA,FW,Juventus,it Serie A,22-055,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1
2323,Davie Selke,de GER,FW,Köln,de Bundesliga,29-084,1995,19,16,1265,14.1,6,0,6,6,0,0,3,0,4.8,4.8,0.4,5.2,9,17,46
2324,Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,32-047,1992,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0
2325,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,32-047,1992,19,19,1710,19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
2326,Nélson Semedo,pt POR,"DF,MF",Wolves,eng Premier League,30-149,1993,30,30,2610,29.0,0,1,1,0,0,0,8,0,0.9,0.9,1.7,2.6,93,116,131
2327,Vivaldo Semedo,pt POR,FW,Udinese,it Serie A,19-076,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0
2328,Antoine Semenyo,gh GHA,FW,Bournemouth,eng Premier League,24-097,2000,27,20,1627,18.1,7,2,9,7,0,0,5,0,3.9,3.9,2.8,6.7,66,51,144
2329,Marvin Senaya,tg TOG,"DF,MF",Strasbourg,fr Ligue 1,23-076,2001,27,19,1762,19.6,1,1,2,1,0,0,5,1,1.0,1.0,2.5,3.5,37,60,67
2330,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,26-339,1997,24,19,1663,18.5,3,2,5,3,0,0,8,0,1.0,1.0,0.8,1.8,22,90,3
2331,Stefano Sensi,it ITA,MF,Inter,it Serie A,28-252,1995,3,0,30,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,3,4
2332,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,27-002,1997,19,13,1131,12.6,0,1,1,0,0,0,5,0,0.6,0.6,0.3,1.0,11,44,24
2333,Benjamin Šeško,si SVN,FW,RB Leipzig,de Bundesliga,20-318,2003,25,12,1111,12.3,8,2,10,8,0,0,0,0,6.0,6.0,1.0,7.0,17,18,73
2334,Kevin Sessa,de GER,"MF,FW",Heidenheim,de Bundesliga,23-282,2000,24,1,573,6.4,1,0,1,1,0,0,0,0,1.7,1.7,0.5,2.2,16,34,32
